id,name,type,parent_id/id,property_account_income_categ,property_account_expense_categ,property_stock_account_input_categ,property_stock_account_output_categ,property_stock_valuation_account_id
product_cat_misc,MISC,Normal,product_cat_finished_goods,41100 รายได้จากการขายสินค้า,21299 เจ้าหนี้ยังไม่ออกใบแจ้งหนี้,21299 เจ้าหนี้ยังไม่ออกใบแจ้งหนี้,51100 ต้นทุนขาย,11510 สินค้าสำเร็จรูป
