ERROR,Product Category,id,partner_id,partner_invoice_id,partner_shipping_id,name,date_order,pricelist_id/id,order_line/sequence,order_line/type,order_line/name,order_line/special_info,order_line/product_id,order_line/product_uom_qty,order_line/salesman_id/id,order_line/price_unit,order_line/product_uom
ERROR_PROD,KIT,sale_order_1006461,พรทิพย์อะไหล่,พรทิพย์อะไหล่,พรทิพย์อะไหล่,1004156,2013-01-25,product.list0,60,from stock,"วงล้อเหล็ก 26""x1.75 ชุบโครเมี่ยม ขึ้นซี่ลวด #14G พร้อมดุม 36 รู - หน้า/หลัง",,KIT_RIM_26175S_FR,20,base.user_root,230,คู่
ERROR_PROD,KIT,sale_order_1006489,นิยมจักรยาน,นิยมจักรยาน,นิยมจักรยาน,1004184,2013-01-29,product.list0,10,from stock,ชุดเบรคก้ามปู หน้า/หลัง ED พร้อมมือเบรค 24 และสาย,,KIT_BRAKE_MTB_24,500,base.user_root,41,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,10,from stock,ไฟซิลิโคน FT-206D สีดำ,,LGH005K,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,30,from stock,ไฟซิลิโคน FT-206D สีฟ้า,,LGH005SB,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,40,from stock,ไฟซิลิโคน FT-206D สีเหลือง,,LGH005Y,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,60,from stock,ไฟซิลิโคน FT-208D สีดำ,,LGH006K,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,70,from stock,ไฟซิลิโคน FT-208D สีขาว,,LGH006W,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,80,from stock,ไฟซิลิโคน FT-208D สีน้ำเงิน,,LGH006B,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,90,from stock,ไฟซิลิโคน FT-208D สีเหลือง,,LGH006Y,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006511,"สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง","สหจักรยาน, ร้าน ระยอง",1004206,2013-01-31,product.list0,100,from stock,ไฟซิลิโคน FT-208D สีแดง,,LGH006R,2,base.user_root,70,ชุด
ERROR_PROD,KIT,sale_order_1006519,สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),สหชัยวิทยุจักรยาน (ABC),1004214,2013-01-31,product.list0,90,from stock,ชุดขาจานเลื้อย ED 6.1/2 (165mm) + ชุดถ้วยซ้าย-ขวา + ลูกปืนพวง (9ชิ้น) กะโหลกใหญ่ + ใบจานเลื้อย 44T ED,,KIT_OPC_165,10,base.user_root,96,ชุด
ERROR_PROD,ตะเกียบ,sale_order_1006538,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,1004233,2013-02-01,product.list0,10,from stock,"ตะเกียบ MTB 20"" [182:221] คละสี",,FRK010X,20,base.user_root,54,อัน
ERROR_PROD,KIT,sale_order_1006540,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004235,2013-02-01,product.list0,50,from stock,ชุดดุมเหล็ก หน้า/หลัง 28 รู #14 ชุบซิงค์,,KIT_HUB_2814U,1000,base.user_root,33,คู่
ERROR_PROD,ตะเกียบ,sale_order_1006597,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,งี่ฮ้ง - สวนมะลิ,1004292,2013-02-07,product.list0,10,from stock,"ตะเกียบ MTB 24"" [182:221] คละสี",** ส่งของที่ร้าน **,FRK016X,10,base.user_root,108,อัน
ERROR_PROD,MEADOW,sale_order_1006598,"เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี","เจริญจักรยาน, ราชบุรี",1004293,2013-02-07,product.list0,190,from stock,"จักรยาน SPORTS รุ่น CLASSIC 26"" คละสี",** nobox **,MSP26X,10,base.user_root,1500,คัน
ERROR_PROD,วงล้อ,sale_order_1006600,"วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.","วี.ที.เว็นเท็กซ์, หจก.",1004295,2013-02-07,product.list0,50,from stock,"วงล้อเหล็ก 26""*1-3/8*14G*40H+40H ชบโครเมี่ยม ZLS-006",,RIM068,50,base.user_root,145,คู่
ERROR_PROD,KIT,sale_order_1006614,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1004309,2013-02-11,product.list0,40,from stock,ชุดขาจานเลื้อย ED 6.1/2 (165mm) + ชุดถ้วยซ้าย-ขวา + ลูกปืนพวง (9ชิ้น) กะโหลกใหญ่ + ใบจานเลื้อย 44T ED,,KIT_OPC_165,10,base.user_root,96,ชุด
ERROR_PROD,KIT,sale_order_1006614,"ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ","ไทยเจริญจักรยาน,ลำปลายมาศ",1004309,2013-02-11,product.list0,50,from stock,ชุดขาจานเลื้อย ED 3.1/2 (89mm) + ชุดถ้วยซ้าย-ขวา + ลูกปืนพวง (9ชิ้น) กะโหลกกลาง+ ใบจานเลื้อย 28T UCP,,KIT_OPC_89,10,base.user_root,73,ชุด
ERROR_PROD,KIT,sale_order_1006623,นำชัยอ่างทอง,นำชัยอ่างทอง,นำชัยอ่างทอง,1004318,2013-02-13,product.list0,130,from stock,"วงล้อเหล็ก 12"" คละสี ขึ้นซี่ลวด #14G พร้อมดุม 16 รู - หน้า/หลัง",,KIT_RIM_12SP_FR,5,base.user_root,120,คู่
ERROR_PROD,KIT,sale_order_1006623,นำชัยอ่างทอง,นำชัยอ่างทอง,นำชัยอ่างทอง,1004318,2013-02-13,product.list0,140,from stock,"วงล้อเหล็ก 14"" คละสี ขึ้นซี่ลวด #14G พร้อมดุม 16 รู - หน้า/หลัง",,KIT_RIM_14SP_FR,5,base.user_root,125,คู่
ERROR_PROD,KIT,sale_order_1006623,นำชัยอ่างทอง,นำชัยอ่างทอง,นำชัยอ่างทอง,1004318,2013-02-13,product.list0,150,from stock,"วงล้อเหล็ก 16"" คละสี ขึ้นซี่ลวด #14G พร้อมดุม 20 รู - หน้า/หลัง",ทุกรายการใช้แต้พังเฮงขนส่ง ,KIT_RIM_16SP_FR,5,base.user_root,135,คู่
ERROR_PROD,วงล้อ,sale_order_1006632,แสงจันทร์,แสงจันทร์,แสงจันทร์,1004327,2013-02-14,product.list0,20,from stock,"วงล้อเหล็ก 16""*10G*20H สีสะท้อน คละสี",(4-4-2),RIM028X,5,base.user_root,2800,คู่
ERROR_PROD,KIT,sale_order_1006638,แสงจันทร์,แสงจันทร์,แสงจันทร์,1004333,2013-02-14,product.list0,20,from stock,ชุดแฮนด์ MINI 16 สีฟ้า + คอ MTB 60mm  สีฟ้า,** ด่วน!,KIT_HAND_MINI_16SB,60,base.user_root,76.6666666667,ชุด
ERROR_PROD,KIT,sale_order_1006648,ห้างแสงพาณิชย์,ห้างแสงพาณิชย์,ห้างแสงพาณิชย์,1004343,2013-02-15,product.list0,20,from stock,"ชุดขาเบาะท้าย มินิ 24"" ED แบบ 4 ชิ้น",,KIT_CST_MINI24_ED,500,base.user_root,33,ชุด
ERROR_PROD,OEM,sale_order_1006649,เทพรัตนมงคล,เทพรัตนมงคล,เทพรัตนมงคล,1004344,2013-02-15,product.list0,10,from stock,"ชุดใหญ่ 24""MINI-Y-Eagle กลญ. มุกคละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อสี, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",** ราคาเก่าเที่ยวสุดท้าย **,OEM_YEAGLE_24_X,10,base.user_root,740,ชุด
ERROR_PROD,KIT,sale_order_1006649,เทพรัตนมงคล,เทพรัตนมงคล,เทพรัตนมงคล,1004344,2013-02-15,product.list0,30,from stock,ชุดดุมเหล็ก หน้า/หลัง 28 รู #14 ชุบซิงค์,** ราคาเก่าเที่ยวสุดท้าย **,KIT_HUB_2814U,100,base.user_root,34,คู่
ERROR_PROD,KIT,sale_order_1006649,เทพรัตนมงคล,เทพรัตนมงคล,เทพรัตนมงคล,1004344,2013-02-15,product.list0,70,from stock,ชุดแฮนด์ MINI 20-24 ชุบโครเมี่ยม พร้อมคอห่านชุบโครเมี่ยม,** ราคาเก่าเที่ยวสุดท้าย **,KIT_HAND_MINI_24C,50,base.user_root,78,ชุด
ERROR_PROD,KIT,sale_order_1006649,เทพรัตนมงคล,เทพรัตนมงคล,เทพรัตนมงคล,1004344,2013-02-15,product.list0,90,from stock,"ชุดแฮนด์ปีกนก MTB 24"" + คอ MTB  80mm ชุบดำ",** ราคาเก่าเที่ยวสุดท้าย **,KIT_HAND_MTB_24E,20,base.user_root,37,ชุด
ERROR_PROD,KIT,sale_order_1006652,แสงจันทร์,แสงจันทร์,แสงจันทร์,1004347,2013-02-16,product.list0,10,from stock,"ชุดขาเบาะท้าย มินิ 20"" ED แบบ 4 ชิ้น",,KIT_CST_MINI20_ED,200,base.user_root,32,ชุด
ERROR_PROD,OEM,sale_order_1006653,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004348,2013-02-16,product.list0,20,from stock,"ชุดใหญ่ 14""MTB-Y-พริตตี้ กลก. แคนดี้แดง * ตังถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บังโคลน, บังโซ่, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 3.1/2 + ชุดถ้วย + ใบจาน 28T",** ราคาเที่ยวสุดท้าย **,OEM050,50,base.user_root,430,ชุด
ERROR_PROD,OEM,sale_order_1006653,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004348,2013-02-16,product.list0,30,from stock,"ชุดใหญ่ 14""MTB-Y-พริตตี้ กลก. แคนดี้น้ำเงิน * ตังถัง, ตะเกียบ, แฮนด์+คอ, ปลอกมือ, อานสี, บังโคลน, บังโซ่, บันได, ล้อพ่วง, วงล้อสี, ชุดขาจานเลื้อยED 3.1/2 + ชุดถ้วย + ใบจาน 28T",** ราคาเก่าเที่ยวสุดท้าย **,OEM051,50,base.user_root,430,ชุด
ERROR_PROD,OEM,sale_order_1006653,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004348,2013-02-16,product.list0,70,from stock,"ชุดใหญ่ 20""MINI-Y-Eagle กลญ. มุกคละสี  ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อ, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED 5.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",** กะแฮนด์ + คอห่าน บรอนซ์ ** ราคาเก่าเที่ยวสุดท้าย **,OEM_YEAGLE_20_X,100,base.user_root,690,ชุด
ERROR_PROD,OEM,sale_order_1006653,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004348,2013-02-16,product.list0,80,from stock,"ชุดใหญ่ 24""MINI-Y-Eagle กลญ. มุกคละสี ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อสี, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",** กะแฮนด์ + คอห่าน บรอนซ์ ** ราคาเก่าเที่ยวสุดท้าย **,OEM_YEAGLE_24_X,300,base.user_root,720,ชุด
ERROR_PROD,OEM,sale_order_1006653,เอกชัยจักรยาน,เอกชัยจักรยาน,เอกชัยจักรยาน,1004348,2013-02-16,product.list0,90,from stock,"ชุดใหญ่ 24""MINI-Y-Eagle กลญ. มุกดำ ** ตัวถัง, ตะเกียบ, ถุงอะไหล่, บังโคลน, บังโซ่นกหวีด, บังล้อสี, แฮนด์ + คอห่าน ชุบ, บันได, วงล้อเหล็ก, พักเท้า, ขาเบาะ, ขาตะกร้า, ชุดขาจานเลื้อยED6.1/2 + ชุดถ้วย 7 ชิ้น + ใบจาน44T **",** กะแฮนด์ + คอห่าน บรอนซ์ ** ราคาเก่าเที่ยวสุดท้าย **,OEM_YEAGLE_24_K,100,base.user_root,720,ชุด
ERROR_PROD,KIT,sale_order_1006656,ง้วนฮวด,ง้วนฮวด,ง้วนฮวด,1004351,2013-02-16,product.list0,50,from stock,"บังโคลนเหล็ก MTB 24"" สีดำ (หน้า-หลัง) พร้อมขาดำ (328+328) และปะกับ",,KIT_MUDGUARD_MTB_328K,10,base.user_root,63,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,10,from stock,ไฟซิลิโคน FT-208D สีดำ,,LGH006K,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,20,from stock,ไฟซิลิโคน FT-208D สีขาว,,LGH006W,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,30,from stock,ไฟซิลิโคน FT-208D สีเหลือง,,LGH006Y,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,40,from stock,ไฟซิลิโคน FT-208D สีน้ำเงิน,,LGH006B,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,50,from stock,ไฟซิลิโคน FT-208D สีแดง,,LGH006R,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,60,from stock,ไฟซิลิโคน FT-206D สีดำ,,LGH005K,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,80,from stock,ไฟซิลิโคน FT-206D สีเหลือง,,LGH005Y,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006658,เจริญเมือง,เจริญเมือง,เจริญเมือง,1004353,2013-02-16,product.list0,90,from stock,ไฟซิลิโคน FT-206D สีฟ้า,,LGH005SB,2,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,60,from stock,ไฟซิลิโคน FT-206D สีดำ,,LGH005K,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,80,from stock,ไฟซิลิโคน FT-206D สีฟ้า,,LGH005SB,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,90,from stock,ไฟซิลิโคน FT-206D สีเหลือง,,LGH005Y,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,110,from stock,ไฟซิลิโคน FT-208D สีดำ,,LGH006K,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,120,from stock,ไฟซิลิโคน FT-208D สีขาว,,LGH006W,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,130,from stock,ไฟซิลิโคน FT-208D สีน้ำเงิน,,LGH006B,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,140,from stock,ไฟซิลิโคน FT-208D สีเหลือง,,LGH006Y,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006662,ไทยฮวด,ไทยฮวด,ไทยฮวด,1004357,2013-02-16,product.list0,150,from stock,ไฟซิลิโคน FT-208D สีแดง,,LGH006R,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,10,from stock,ไฟซิลิโคน FT-206D สีดำ,,LGH005K,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,30,from stock,ไฟซิลิโคน FT-206D สีฟ้า,,LGH005SB,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,40,from stock,ไฟซิลิโคน FT-206D สีเหลือง,,LGH005Y,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,60,from stock,ไฟซิลิโคน FT-208D สีดำ,,LGH006K,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,70,from stock,ไฟซิลิโคน FT-208D สีขาว,,LGH006W,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,80,from stock,ไฟซิลิโคน FT-208D สีน้ำเงิน,,LGH006B,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,90,from stock,ไฟซิลิโคน FT-208D สีเหลือง,,LGH006Y,5,base.user_root,70,ชุด
ERROR_PROD,ไฟส่องสว่าง,sale_order_1006666,นิวจักรยานศิลป์,นิวจักรยานศิลป์,นิวจักรยานศิลป์,1004361,2013-02-18,product.list0,100,from stock,ไฟซิลิโคน FT-208D สีแดง,,LGH006R,5,base.user_root,70,ชุด
ERROR_PROD,ปลอกมือ,sale_order_1006670,ดีชัย,ดีชัย,ดีชัย,1004365,2013-02-18,product.list0,40,from stock,ปลอกมือ มินิ คละสี,,GRP009X,30,base.user_root,7,คู่
